epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7801,0.8936,0.0832,0.0832,0.2770,0.4325,0.0689
01,0.9357,0.8102,0.1324,0.1324,0.6426,0.7209,0.0834
02,0.9834,0.9557,0.2076,0.2076,0.7357,0.7336,0.0536
03,0.9971,0.8090,0.1771,0.1771,0.7428,0.7500,0.0318
04,0.9945,0.9453,0.1871,0.1871,0.7436,0.7438,0.0299
05,0.9922,0.9305,0.1836,0.1836,0.7549,0.7539,0.0247
06,0.9992,0.9596,0.2051,0.2051,0.7500,0.7484,0.0221
07,0.9969,0.9109,0.1867,0.1867,0.7463,0.7449,0.0162
08,0.9805,0.7875,0.1484,0.1484,0.7422,0.7439,0.0274
09,0.9814,0.8879,0.1838,0.1838,0.7480,0.7465,0.0294
10,0.9828,0.9328,0.2027,0.2027,0.7459,0.7458,0.0222
11,0.9875,0.8432,0.1641,0.1641,0.7453,0.7438,0.0187
12,0.9848,0.9572,0.2086,0.2086,0.7469,0.7448,0.0232
13,0.9977,0.9527,0.2066,0.2066,0.7531,0.7553,0.0177
14,0.9934,0.9223,0.2117,0.2117,0.7438,0.7466,0.0123
15,0.9959,0.9604,0.2172,0.2172,0.7480,0.7481,0.0147
16,0.9996,0.9666,0.2225,0.2225,0.7477,0.7501,0.0093
17,1.0000,0.9664,0.2193,0.2193,0.7543,0.7605,0.0073
18,1.0000,0.9660,0.2207,0.2207,0.7529,0.7573,0.0058
19,0.9969,0.8971,0.2074,0.2074,0.7432,0.7452,0.0063
20,0.9898,0.8904,0.1834,0.1834,0.7467,0.7497,0.0132
21,0.9877,0.9607,0.2109,0.2109,0.7520,0.7593,0.0160
22,0.9965,0.7334,0.1514,0.1514,0.7607,0.7657,0.0098
23,0.9779,0.9535,0.2078,0.2078,0.7545,0.7595,0.0167
24,0.9973,0.9563,0.2092,0.2092,0.7602,0.7642,0.0125
25,0.9969,0.9139,0.1750,0.1750,0.7527,0.7571,0.0081
26,0.9902,0.9570,0.2148,0.2148,0.7447,0.7477,0.0141
27,0.9992,0.9533,0.2010,0.2010,0.7502,0.7642,0.0105
28,0.9945,0.8691,0.1555,0.1555,0.7551,0.7676,0.0095
29,0.9840,0.8900,0.1936,0.1936,0.7500,0.7526,0.0142
