epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6725,0.9055,0.4959,0.4959,0.1486,0.1989,0.0252
01,0.9637,0.9324,0.7311,0.7311,0.7061,0.7591,0.0516
02,0.9939,0.9266,0.7448,0.7448,0.7760,0.7714,0.0402
03,0.9977,0.9366,0.7294,0.7294,0.7748,0.7718,0.0294
04,0.9979,0.9498,0.7043,0.7043,0.7861,0.7840,0.0216
05,0.9994,0.9540,0.7561,0.7561,0.7777,0.7764,0.0166
06,0.9998,0.9447,0.7337,0.7337,0.7812,0.7812,0.0112
07,0.9898,0.7525,0.6555,0.6555,0.7721,0.7729,0.0112
08,0.9723,0.9399,0.6724,0.6724,0.7670,0.7668,0.0171
09,0.9945,0.8755,0.7392,0.7392,0.7818,0.7790,0.0144
10,0.9820,0.8310,0.6311,0.6311,0.7746,0.7765,0.0143
11,0.9867,0.9437,0.7219,0.7219,0.7793,0.7741,0.0143
12,0.9965,0.9303,0.6394,0.6394,0.7818,0.7804,0.0107
13,0.9936,0.9419,0.7415,0.7415,0.7715,0.7732,0.0098
14,0.9955,0.8965,0.6761,0.6761,0.7855,0.7848,0.0095
15,0.9877,0.9487,0.7521,0.7521,0.7814,0.7816,0.0092
16,0.9982,0.9522,0.7158,0.7158,0.7838,0.7882,0.0087
17,0.9998,0.9375,0.7343,0.7343,0.7850,0.7928,0.0070
18,0.9988,0.9387,0.7652,0.7652,0.7883,0.7930,0.0069
19,0.9986,0.9459,0.7255,0.7255,0.7852,0.7961,0.0070
20,0.9984,0.9404,0.7651,0.7651,0.7904,0.7970,0.0074
21,0.9980,0.8848,0.7044,0.7044,0.7887,0.7988,0.0065
22,0.9957,0.9462,0.7576,0.7576,0.7779,0.7885,0.0098
23,0.9965,0.9300,0.7173,0.7173,0.7854,0.7953,0.0065
24,0.9959,0.8908,0.5649,0.5649,0.7939,0.7936,0.0073
25,0.9947,0.8788,0.7194,0.7194,0.7826,0.7845,0.0069
26,0.9865,0.7890,0.4349,0.4349,0.7859,0.7875,0.0085
27,0.9920,0.9393,0.6998,0.6998,0.7809,0.7783,0.0080
28,0.9980,0.9590,0.7386,0.7386,0.7908,0.7894,0.0074
29,0.9996,0.9253,0.6941,0.6941,0.7979,0.8034,0.0057
