epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.6984,0.8232,0.0471,0.0471,0.2904,0.2954,0.0306
01,0.9615,0.8838,0.0686,0.0686,0.6973,0.5984,0.0551
02,0.9824,0.9141,0.0512,0.0512,0.7123,0.7060,0.0355
03,0.9850,0.9299,0.0730,0.0730,0.7092,0.7042,0.0240
04,0.9955,0.9531,0.0734,0.0734,0.7068,0.7037,0.0177
05,0.9975,0.9496,0.0773,0.0773,0.7070,0.7071,0.0121
06,0.9975,0.9588,0.0709,0.0709,0.7102,0.7138,0.0092
07,0.9984,0.9449,0.0613,0.0613,0.7166,0.7213,0.0070
08,0.9986,0.9361,0.0754,0.0754,0.7098,0.7110,0.0070
09,0.9953,0.5689,0.0555,0.0555,0.7178,0.7194,0.0064
10,0.9529,0.9432,0.0783,0.0783,0.7063,0.7015,0.0125
11,0.9971,0.9512,0.0666,0.0666,0.7135,0.7187,0.0093
12,0.9992,0.9566,0.0697,0.0697,0.7131,0.7214,0.0094
13,0.9965,0.9244,0.0611,0.0611,0.7172,0.7281,0.0059
14,0.9898,0.9469,0.0811,0.0811,0.7109,0.7224,0.0076
15,0.9959,0.7740,0.0344,0.0344,0.7105,0.7258,0.0056
16,0.9768,0.6936,0.0627,0.0627,0.7020,0.7108,0.0079
17,0.9703,0.8434,0.0725,0.0725,0.7111,0.7135,0.0132
18,0.9891,0.8354,0.0850,0.0850,0.7160,0.7259,0.0086
19,0.9906,0.9307,0.0746,0.0746,0.7076,0.7262,0.0092
20,0.9971,0.9387,0.0723,0.0723,0.7189,0.7356,0.0076
21,0.9996,0.9395,0.0711,0.0711,0.7250,0.7475,0.0061
22,0.9965,0.8580,0.0643,0.0643,0.7229,0.7485,0.0050
23,0.9787,0.8541,0.0713,0.0713,0.7115,0.7312,0.0060
24,0.9855,0.9174,0.0590,0.0590,0.7129,0.7342,0.0075
25,0.9900,0.9496,0.0744,0.0744,0.7027,0.7252,0.0069
26,0.9990,0.9523,0.0783,0.0783,0.7252,0.7507,0.0060
27,0.9996,0.9512,0.0760,0.0760,0.7199,0.7555,0.0051
28,0.9998,0.9490,0.0758,0.0758,0.7232,0.7537,0.0044
