epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7246,0.9164,0.0941,0.0941,0.3021,0.2369,0.0658
01,0.9607,0.9502,0.1398,0.1398,0.5238,0.7043,0.0715
02,0.9816,0.6773,0.0846,0.0846,0.7262,0.7238,0.0382
03,0.9889,0.9732,0.1689,0.1689,0.7484,0.7287,0.0295
04,0.9951,0.7512,0.1342,0.1342,0.7555,0.7528,0.0180
05,0.9939,0.9766,0.1924,0.1924,0.7648,0.7676,0.0212
06,0.9998,0.9576,0.2748,0.2748,0.7576,0.7672,0.0124
07,0.9934,0.9324,0.1488,0.1488,0.7543,0.7515,0.0150
08,0.9953,0.9785,0.1947,0.1947,0.7570,0.7513,0.0194
09,0.9996,0.9699,0.1748,0.1748,0.7645,0.7744,0.0114
10,0.9992,0.9486,0.1988,0.1988,0.7635,0.7664,0.0108
11,0.9934,0.9768,0.1959,0.1959,0.7666,0.7639,0.0142
12,0.9992,0.9787,0.2102,0.2102,0.7684,0.7728,0.0087
13,0.9967,0.9246,0.1428,0.1428,0.7725,0.7835,0.0062
14,0.9869,0.9732,0.2264,0.2264,0.7686,0.7795,0.0117
15,0.9932,0.9492,0.1965,0.1965,0.7670,0.7779,0.0079
16,0.9902,0.9170,0.2066,0.2066,0.7777,0.7908,0.0130
17,0.9936,0.9729,0.2078,0.2078,0.7637,0.7636,0.0163
18,0.9955,0.9477,0.2123,0.2123,0.7652,0.7766,0.0096
19,0.9914,0.9725,0.2531,0.2531,0.7596,0.7688,0.0148
20,0.9992,0.9725,0.1656,0.1656,0.7785,0.8050,0.0082
21,0.9896,0.7937,0.1979,0.1979,0.7697,0.7956,0.0090
22,0.9857,0.9768,0.2285,0.2285,0.7652,0.7792,0.0141
23,0.9994,0.9752,0.2344,0.2344,0.7711,0.8006,0.0086
24,0.9996,0.9791,0.2113,0.2113,0.7785,0.8084,0.0076
25,0.9936,0.9541,0.2219,0.2219,0.7717,0.8070,0.0065
26,0.9943,0.9697,0.2418,0.2418,0.7641,0.7831,0.0110
27,0.9986,0.9738,0.2229,0.2229,0.7766,0.8036,0.0082
28,0.9998,0.9750,0.1957,0.1957,0.7738,0.8045,0.0057
