epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7553,0.8268,0.0805,0.0805,0.5027,0.2156,0.0047
01,0.9613,0.8906,0.0910,0.0910,0.6883,0.5888,0.0131
02,0.9836,0.8568,0.0881,0.0881,0.7186,0.6189,0.0138
03,0.9857,0.9176,0.1437,0.1437,0.7295,0.6277,0.0119
04,0.9918,0.9523,0.1309,0.1309,0.7248,0.6450,0.0107
05,0.9947,0.9344,0.1342,0.1342,0.7316,0.6788,0.0101
06,0.9977,0.9477,0.1023,0.1023,0.7393,0.6933,0.0090
07,0.9959,0.9043,0.1480,0.1480,0.7463,0.7005,0.0088
08,0.9795,0.8678,0.2070,0.2070,0.7281,0.6908,0.0078
09,0.9865,0.9641,0.1744,0.1744,0.7436,0.6936,0.0090
10,0.9963,0.9313,0.1879,0.1879,0.7432,0.7028,0.0085
11,0.9836,0.7713,0.1252,0.1252,0.7287,0.6961,0.0066
12,0.9895,0.9586,0.1545,0.1545,0.7373,0.6943,0.0075
13,0.9959,0.9145,0.1057,0.1057,0.7385,0.7141,0.0073
14,0.9947,0.9275,0.1029,0.1029,0.7402,0.7068,0.0073
15,0.9879,0.8357,0.1537,0.1537,0.7396,0.7125,0.0067
16,0.9826,0.9033,0.1322,0.1322,0.7393,0.6965,0.0068
17,0.9877,0.9236,0.1336,0.1336,0.7434,0.7155,0.0066
18,0.9939,0.9613,0.2195,0.2195,0.7443,0.7280,0.0067
19,0.9996,0.9662,0.2055,0.2055,0.7645,0.7446,0.0067
20,0.9963,0.7898,0.1424,0.1424,0.7578,0.7506,0.0059
21,0.9930,0.9135,0.0883,0.0883,0.7494,0.7298,0.0055
22,0.9926,0.9568,0.1600,0.1600,0.7510,0.7194,0.0060
23,0.9961,0.9217,0.1561,0.1561,0.7523,0.7438,0.0059
24,0.9904,0.9627,0.1945,0.1945,0.7469,0.7237,0.0060
25,0.9996,0.9428,0.1477,0.1477,0.7588,0.7544,0.0058
26,0.9938,0.9656,0.2062,0.2062,0.7674,0.7545,0.0049
27,0.9994,0.9625,0.2086,0.2086,0.7672,0.7619,0.0049
28,0.9965,0.9553,0.1928,0.1928,0.7633,0.7663,0.0045
29,0.9934,0.8666,0.1229,0.1229,0.7559,0.7447,0.0049
