epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.5146,0.7400,0.2628,0.2628,0.1381,0.2335,0.0539
01,0.9041,0.9147,0.6489,0.6489,0.7648,0.7676,0.0987
02,0.9703,0.8848,0.7093,0.7093,0.7787,0.7771,0.0694
03,0.9771,0.9275,0.6825,0.6825,0.7740,0.7735,0.0529
04,0.9928,0.9362,0.6921,0.6921,0.7863,0.7861,0.0331
05,0.9959,0.9582,0.7344,0.7344,0.7779,0.7773,0.0244
06,0.9951,0.8858,0.7405,0.7405,0.7812,0.7819,0.0187
07,0.9832,0.8856,0.6361,0.6361,0.7746,0.7747,0.0263
08,0.9836,0.9464,0.7279,0.7279,0.7764,0.7764,0.0410
09,0.9951,0.9063,0.7527,0.7527,0.7869,0.7857,0.0196
10,0.9889,0.7044,0.6105,0.6105,0.7803,0.7799,0.0319
11,0.9787,0.9464,0.7237,0.7237,0.7713,0.7731,0.0340
12,0.9982,0.9544,0.7192,0.7192,0.7807,0.7803,0.0151
13,0.9994,0.9471,0.7243,0.7243,0.7756,0.7760,0.0104
14,0.9965,0.8833,0.7128,0.7128,0.7836,0.7828,0.0094
15,0.9914,0.9287,0.6692,0.6692,0.7811,0.7780,0.0192
16,0.9959,0.9431,0.6737,0.6737,0.7781,0.7776,0.0145
17,0.9994,0.9455,0.7202,0.7202,0.7783,0.7783,0.0086
18,0.9955,0.8957,0.7182,0.7182,0.7812,0.7812,0.0083
19,0.9891,0.7279,0.6581,0.6581,0.7838,0.7820,0.0214
20,0.9840,0.9150,0.7335,0.7335,0.7857,0.7837,0.0261
21,0.9922,0.9157,0.6974,0.6974,0.7852,0.7838,0.0168
22,0.9957,0.9551,0.7962,0.7962,0.7797,0.7782,0.0151
23,0.9994,0.9554,0.7717,0.7717,0.7857,0.7840,0.0066
24,0.9965,0.5835,0.2327,0.2327,0.7846,0.7826,0.0093
25,0.9715,0.9068,0.7264,0.7264,0.7654,0.7631,0.0329
26,0.9863,0.9134,0.6794,0.6794,0.7771,0.7734,0.0223
27,0.9873,0.8774,0.5993,0.5993,0.7797,0.7818,0.0200
28,0.9893,0.8888,0.7118,0.7118,0.7797,0.7779,0.0313
29,0.9932,0.9134,0.6478,0.6478,0.7836,0.7804,0.0186
