epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.2275,0.3465,0.0139,0.0139,0.2521,0.1178,0.0924
01,0.5273,0.4074,0.0137,0.0137,0.4498,0.5069,0.0689
02,0.6355,0.6672,0.0137,0.0137,0.4512,0.5830,0.1078
03,0.7600,0.8170,0.0584,0.0584,0.5896,0.6266,0.0951
04,0.8678,0.8225,0.0693,0.0693,0.6764,0.6793,0.0918
05,0.9250,0.8697,0.0959,0.0959,0.6818,0.6794,0.0888
06,0.9412,0.9182,0.1369,0.1369,0.6990,0.6896,0.0737
07,0.9629,0.9002,0.1662,0.1662,0.7078,0.6881,0.0680
08,0.9541,0.9197,0.1611,0.1611,0.7104,0.6940,0.0618
09,0.9635,0.9488,0.1684,0.1684,0.7047,0.6859,0.0367
10,0.9764,0.9004,0.1957,0.1957,0.7121,0.6901,0.0295
11,0.9783,0.5723,0.0617,0.0617,0.6961,0.6781,0.1095
12,0.9477,0.9350,0.1529,0.1529,0.6988,0.6758,0.1046
13,0.9826,0.9383,0.1541,0.1541,0.7053,0.6814,0.0407
14,0.9889,0.9451,0.1381,0.1381,0.7203,0.6957,0.0384
15,0.9928,0.8133,0.1641,0.1641,0.7184,0.6956,0.0290
16,0.9910,0.9451,0.1775,0.1775,0.7146,0.6947,0.0296
17,0.9943,0.9574,0.1848,0.1848,0.7186,0.7034,0.0211
18,0.9977,0.9588,0.1701,0.1701,0.7078,0.6991,0.0115
19,0.9988,0.9619,0.1705,0.1705,0.7238,0.7111,0.0125
20,0.9988,0.9621,0.1873,0.1873,0.7293,0.7143,0.0078
21,0.9930,0.8830,0.1191,0.1191,0.7197,0.7114,0.0069
22,0.9932,0.9553,0.1496,0.1496,0.7168,0.7057,0.0264
23,0.9920,0.8977,0.1770,0.1770,0.7170,0.7074,0.0118
24,0.9785,0.9465,0.1523,0.1523,0.7174,0.7059,0.0559
25,0.9914,0.9123,0.1773,0.1773,0.7150,0.7087,0.0240
26,0.9850,0.9639,0.1533,0.1533,0.7137,0.7054,0.0206
27,0.9986,0.9631,0.1594,0.1594,0.7234,0.7219,0.0100
28,0.9988,0.9635,0.1682,0.1682,0.7334,0.7274,0.0094
29,0.9992,0.9477,0.1764,0.1764,0.7227,0.7198,0.0097
