epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.5301,0.8295,0.0592,0.0592,0.2525,0.2602,0.0592
01,0.8838,0.9180,0.0648,0.0648,0.5062,0.7101,0.0926
02,0.9559,0.8686,0.0977,0.0977,0.7230,0.7274,0.0813
03,0.9750,0.9609,0.1217,0.1217,0.7410,0.7414,0.0736
04,0.9875,0.7598,0.1590,0.1590,0.7549,0.7549,0.0479
05,0.9824,0.9703,0.1357,0.1357,0.7676,0.7683,0.0367
06,0.9943,0.9295,0.1691,0.1691,0.7559,0.7644,0.0251
07,0.9836,0.8082,0.1080,0.1080,0.7449,0.7458,0.0355
08,0.9895,0.9695,0.2057,0.2057,0.7543,0.7493,0.0426
09,0.9992,0.9041,0.1184,0.1184,0.7645,0.7616,0.0237
10,0.9947,0.9605,0.2518,0.2518,0.7557,0.7522,0.0337
11,0.9945,0.9752,0.2236,0.2236,0.7598,0.7606,0.0285
12,0.9994,0.9771,0.2254,0.2254,0.7625,0.7612,0.0142
13,0.9967,0.9320,0.1824,0.1824,0.7678,0.7687,0.0101
14,0.9912,0.9539,0.1744,0.1744,0.7668,0.7693,0.0207
15,0.9920,0.9404,0.2111,0.2111,0.7602,0.7617,0.0124
16,0.9941,0.9625,0.1656,0.1656,0.7701,0.7657,0.0254
17,0.9961,0.9352,0.2156,0.2156,0.7662,0.7598,0.0159
18,0.9980,0.9697,0.2410,0.2410,0.7637,0.7604,0.0159
19,0.9990,0.9715,0.1912,0.1912,0.7576,0.7644,0.0137
20,0.9998,0.9578,0.1354,0.1354,0.7676,0.7784,0.0078
21,0.9928,0.9260,0.1875,0.1875,0.7668,0.7683,0.0205
22,0.9910,0.9564,0.2055,0.2055,0.7629,0.7562,0.0237
23,0.9980,0.9664,0.2256,0.2256,0.7686,0.7667,0.0129
24,0.9996,0.9203,0.1928,0.1928,0.7699,0.7745,0.0116
25,0.9965,0.9504,0.2762,0.2762,0.7658,0.7629,0.0157
26,0.9971,0.9727,0.2371,0.2371,0.7598,0.7659,0.0162
27,0.9996,0.9742,0.2104,0.2104,0.7676,0.7757,0.0073
28,0.9998,0.9738,0.2146,0.2146,0.7637,0.7754,0.0054
29,0.9936,0.9076,0.1307,0.1307,0.7604,0.7728,0.0057
