epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7193,0.8990,0.0611,0.0611,0.3078,0.2980,0.0728
01,0.9602,0.9219,0.0697,0.0697,0.6979,0.6716,0.0731
02,0.9857,0.9449,0.0514,0.0514,0.7121,0.7094,0.0345
03,0.9896,0.8020,0.0660,0.0660,0.7100,0.7082,0.0222
04,0.9914,0.9559,0.0656,0.0656,0.7059,0.7042,0.0217
05,0.9971,0.9053,0.0721,0.0721,0.7072,0.7063,0.0127
06,0.9963,0.9537,0.0646,0.0646,0.7100,0.7091,0.0128
07,0.9982,0.9607,0.0699,0.0699,0.7145,0.7136,0.0079
08,0.9990,0.9580,0.0729,0.0729,0.7086,0.7071,0.0058
09,0.9963,0.4559,0.0461,0.0461,0.7180,0.7169,0.0055
10,0.9590,0.9502,0.0807,0.0807,0.7027,0.7034,0.0296
11,0.9982,0.9492,0.0754,0.0754,0.7115,0.7140,0.0125
12,0.9994,0.9570,0.0758,0.0758,0.7129,0.7188,0.0084
13,0.9996,0.9316,0.0656,0.0656,0.7131,0.7201,0.0059
14,0.9961,0.9551,0.0766,0.0766,0.7127,0.7199,0.0086
15,0.9959,0.3791,0.0105,0.0105,0.7111,0.7237,0.0063
16,0.9756,0.7930,0.0682,0.0682,0.7084,0.7095,0.0171
17,0.9754,0.9271,0.0732,0.0732,0.7084,0.7163,0.0196
18,0.9955,0.8217,0.0727,0.0727,0.7141,0.7228,0.0120
19,0.9902,0.9355,0.0844,0.0844,0.7064,0.7128,0.0144
20,0.9994,0.9416,0.0795,0.0795,0.7145,0.7229,0.0081
21,0.9996,0.9371,0.0781,0.0781,0.7188,0.7306,0.0058
22,0.9934,0.8516,0.0643,0.0643,0.7162,0.7302,0.0049
23,0.9756,0.7422,0.0693,0.0693,0.7076,0.7235,0.0128
24,0.9789,0.8932,0.0420,0.0420,0.7082,0.7196,0.0174
25,0.9848,0.8219,0.0713,0.0713,0.6996,0.7178,0.0147
26,0.9836,0.9486,0.0826,0.0826,0.7125,0.7230,0.0174
27,0.9986,0.9500,0.0820,0.0820,0.7154,0.7361,0.0096
28,1.0000,0.9504,0.0834,0.0834,0.7182,0.7392,0.0069
29,0.9998,0.9506,0.0830,0.0830,0.7119,0.7332,0.0061
