epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.3285,0.5789,0.0139,0.0139,0.2211,0.2216,0.0554
01,0.6281,0.5383,0.0141,0.0141,0.4521,0.5813,0.1076
02,0.7129,0.8027,0.0201,0.0201,0.5512,0.5922,0.1041
03,0.8453,0.8695,0.0922,0.0922,0.6197,0.6403,0.0915
04,0.9287,0.9234,0.1619,0.1619,0.6852,0.6825,0.0795
05,0.9615,0.8914,0.1445,0.1445,0.7094,0.6900,0.0677
06,0.9547,0.9260,0.1689,0.1689,0.7146,0.6970,0.0728
07,0.9713,0.8529,0.1229,0.1229,0.7146,0.6914,0.0564
08,0.9754,0.6605,0.0686,0.0686,0.7146,0.6938,0.0677
09,0.9488,0.9490,0.1801,0.1801,0.7018,0.6746,0.0576
10,0.9805,0.9449,0.1859,0.1859,0.7152,0.6889,0.0287
11,0.9871,0.3490,0.0266,0.0266,0.7064,0.6808,0.0884
12,0.9459,0.9457,0.1627,0.1627,0.7059,0.6784,0.1019
13,0.9918,0.9336,0.1527,0.1527,0.7084,0.6909,0.0361
14,0.9898,0.9441,0.1258,0.1258,0.7234,0.6982,0.0289
15,0.9949,0.9611,0.1822,0.1822,0.7211,0.7011,0.0196
16,0.9973,0.9506,0.1416,0.1416,0.7207,0.7058,0.0148
17,0.9971,0.9639,0.1811,0.1811,0.7270,0.7084,0.0149
18,0.9988,0.9545,0.1812,0.1812,0.7168,0.7038,0.0090
19,0.9967,0.9619,0.1949,0.1949,0.7318,0.7146,0.0136
20,0.9988,0.9635,0.1986,0.1986,0.7314,0.7199,0.0069
21,0.9930,0.9273,0.1602,0.1602,0.7217,0.7171,0.0055
22,0.9926,0.9494,0.2047,0.2047,0.7189,0.7127,0.0230
23,0.9957,0.9146,0.1773,0.1773,0.7227,0.7168,0.0104
24,0.9877,0.9564,0.1363,0.1363,0.7158,0.7097,0.0347
25,0.9938,0.8049,0.1898,0.1898,0.7166,0.7098,0.0221
26,0.9730,0.9500,0.1584,0.1584,0.7049,0.6842,0.0359
27,0.9959,0.9598,0.1850,0.1850,0.7266,0.7078,0.0136
28,0.9959,0.9549,0.2086,0.2086,0.7318,0.7183,0.0106
29,0.9980,0.9391,0.1980,0.1980,0.7270,0.7114,0.0141
