epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7125,0.9047,0.2109,0.2109,0.1453,0.3773,0.0528
01,0.9623,0.9533,0.2641,0.2641,0.7582,0.7587,0.0722
02,0.9932,0.9451,0.2225,0.2225,0.7795,0.7757,0.0385
03,0.9928,0.7990,0.2613,0.2613,0.7783,0.7763,0.0230
04,0.9793,0.9557,0.2680,0.2680,0.7766,0.7736,0.0257
05,0.9941,0.9051,0.2672,0.2672,0.7793,0.7767,0.0156
06,0.9895,0.9586,0.3176,0.3176,0.7814,0.7777,0.0184
07,0.9988,0.9557,0.2783,0.2783,0.7779,0.7750,0.0116
08,0.9930,0.8963,0.2715,0.2715,0.7844,0.7834,0.0097
09,0.9924,0.8242,0.2107,0.2107,0.7787,0.7714,0.0159
10,0.9828,0.7635,0.2670,0.2670,0.7783,0.7715,0.0180
11,0.9865,0.8787,0.2996,0.2996,0.7752,0.7749,0.0159
12,0.9871,0.9561,0.3189,0.3189,0.7775,0.7721,0.0159
13,0.9988,0.9549,0.3447,0.3447,0.7898,0.7889,0.0099
14,1.0000,0.9543,0.3479,0.3479,0.7811,0.7813,0.0074
15,1.0000,0.9467,0.3246,0.3246,0.7871,0.7890,0.0059
16,0.9996,0.9512,0.3004,0.3004,0.7812,0.7852,0.0057
17,0.9932,0.5740,0.1803,0.1803,0.7779,0.7798,0.0065
18,0.9734,0.9318,0.3260,0.3260,0.7758,0.7800,0.0195
19,0.9896,0.9055,0.2740,0.2740,0.7756,0.7859,0.0129
20,0.9910,0.9555,0.2975,0.2975,0.7881,0.7936,0.0132
21,0.9998,0.9566,0.3109,0.3109,0.7861,0.7982,0.0084
22,1.0000,0.9578,0.3135,0.3135,0.7818,0.7940,0.0064
23,0.9990,0.9588,0.3248,0.3248,0.7875,0.8029,0.0062
24,1.0000,0.9619,0.3277,0.3277,0.7828,0.8047,0.0051
25,0.9969,0.9400,0.3057,0.3057,0.7885,0.8049,0.0052
26,0.9965,0.9434,0.3135,0.3135,0.7793,0.7957,0.0098
27,0.9998,0.9387,0.3045,0.3045,0.7867,0.8051,0.0078
28,0.9926,0.9457,0.2955,0.2955,0.7873,0.8060,0.0066
