epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.5461,0.8902,0.3053,0.3053,0.3469,0.3213,0.0027
01,0.9523,0.9041,0.3184,0.3184,0.7529,0.7419,0.0084
02,0.9797,0.8553,0.4416,0.4416,0.7959,0.7835,0.0098
03,0.9852,0.6482,0.4641,0.4641,0.7840,0.7824,0.0098
04,0.9867,0.9307,0.4148,0.4148,0.7930,0.7873,0.0093
05,0.9984,0.9408,0.4994,0.4994,0.8000,0.7935,0.0095
06,0.9992,0.9303,0.4824,0.4824,0.7945,0.7930,0.0087
07,0.9875,0.8424,0.3537,0.3537,0.7973,0.7949,0.0086
08,0.9887,0.8791,0.2920,0.2920,0.7902,0.7902,0.0088
09,0.9871,0.8676,0.4744,0.4744,0.7963,0.7949,0.0078
10,0.9916,0.9332,0.6098,0.6098,0.7992,0.7984,0.0077
11,0.9955,0.8656,0.4016,0.4016,0.7924,0.7992,0.0083
12,0.9932,0.9332,0.4545,0.4545,0.7926,0.7983,0.0079
13,1.0000,0.9410,0.4742,0.4742,0.7986,0.8104,0.0074
14,1.0000,0.8973,0.3381,0.3381,0.8039,0.8128,0.0065
15,0.9889,0.8887,0.3658,0.3658,0.7936,0.7995,0.0062
16,0.9914,0.9291,0.4932,0.4932,0.7867,0.7942,0.0067
17,0.9951,0.9486,0.5086,0.5086,0.8045,0.8117,0.0063
18,0.9967,0.7779,0.5242,0.5242,0.7959,0.8178,0.0059
19,0.9820,0.8338,0.4482,0.4482,0.7873,0.7965,0.0063
20,0.9930,0.9318,0.5305,0.5305,0.7998,0.8123,0.0065
21,0.9941,0.8703,0.4557,0.4557,0.8035,0.8153,0.0066
22,0.9871,0.9555,0.5258,0.5258,0.7973,0.8100,0.0056
23,0.9934,0.8971,0.4371,0.4371,0.8025,0.8211,0.0057
24,0.9770,0.7203,0.2299,0.2299,0.7906,0.8036,0.0051
25,0.9652,0.9199,0.3777,0.3777,0.7902,0.7896,0.0050
26,0.9934,0.9361,0.4447,0.4447,0.8035,0.8153,0.0049
27,0.9963,0.8812,0.3766,0.3766,0.7965,0.8193,0.0049
28,0.9832,0.9131,0.4979,0.4979,0.8033,0.8140,0.0048
29,0.9881,0.9332,0.4146,0.4146,0.8035,0.8161,0.0047
