epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7066,0.8516,0.0648,0.0648,0.2953,0.2988,0.0485
01,0.9627,0.9109,0.0723,0.0723,0.7008,0.6155,0.0684
02,0.9855,0.9346,0.0482,0.0482,0.7119,0.7080,0.0374
03,0.9844,0.9422,0.0768,0.0768,0.7092,0.7053,0.0239
04,0.9971,0.9547,0.0713,0.0713,0.7064,0.7051,0.0170
05,0.9975,0.8156,0.0711,0.0711,0.7070,0.7081,0.0108
06,0.9883,0.9496,0.0697,0.0697,0.7098,0.7101,0.0134
07,0.9980,0.9529,0.0742,0.0742,0.7154,0.7201,0.0084
08,0.9992,0.9502,0.0748,0.0748,0.7102,0.7090,0.0060
09,0.9963,0.4578,0.0604,0.0604,0.7184,0.7206,0.0051
10,0.9695,0.9551,0.0854,0.0854,0.7059,0.7096,0.0135
11,0.9984,0.9496,0.0785,0.0785,0.7135,0.7197,0.0088
12,0.9994,0.9400,0.0816,0.0816,0.7131,0.7279,0.0077
13,0.9924,0.8533,0.0623,0.0623,0.7131,0.7221,0.0059
14,0.9764,0.8988,0.0723,0.0723,0.7121,0.7230,0.0108
15,0.9936,0.8160,0.0512,0.0512,0.7088,0.7271,0.0084
16,0.9859,0.8088,0.0725,0.0725,0.7088,0.7269,0.0093
17,0.9826,0.9199,0.0822,0.0822,0.7096,0.7201,0.0141
18,0.9934,0.7875,0.0643,0.0643,0.7121,0.7255,0.0084
19,0.9898,0.9467,0.0811,0.0811,0.7117,0.7296,0.0096
20,0.9994,0.9514,0.0797,0.0797,0.7156,0.7440,0.0064
21,0.9994,0.9553,0.0787,0.0787,0.7219,0.7531,0.0049
22,0.9996,0.9240,0.0676,0.0676,0.7189,0.7520,0.0042
23,0.9924,0.8008,0.0668,0.0668,0.7141,0.7452,0.0050
24,0.9852,0.8934,0.0510,0.0510,0.7146,0.7408,0.0074
25,0.9875,0.9500,0.0744,0.0744,0.7014,0.7194,0.0106
26,0.9990,0.9494,0.0732,0.0732,0.7211,0.7477,0.0067
27,0.9984,0.9496,0.0742,0.0742,0.7172,0.7492,0.0054
28,0.9998,0.9475,0.0766,0.0766,0.7203,0.7558,0.0045
