epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.4518,0.8184,0.2742,0.2742,0.2947,0.3218,0.0498
01,0.9301,0.9115,0.4342,0.4342,0.7635,0.7933,0.0821
02,0.9752,0.8668,0.5164,0.5164,0.7986,0.7969,0.0651
03,0.9805,0.6889,0.5883,0.5883,0.7873,0.7883,0.0495
04,0.9855,0.9395,0.6914,0.6914,0.8000,0.7982,0.0396
05,0.9980,0.9568,0.6881,0.6881,0.7975,0.7964,0.0247
06,0.9955,0.9248,0.5535,0.5535,0.7947,0.7938,0.0167
07,0.9879,0.8439,0.3838,0.3838,0.7969,0.7946,0.0243
08,0.9877,0.9104,0.5117,0.5117,0.7965,0.7940,0.0289
09,0.9922,0.9426,0.6986,0.6986,0.7992,0.7965,0.0222
10,0.9984,0.9486,0.6459,0.6459,0.8055,0.8048,0.0187
11,0.9867,0.7635,0.3580,0.3580,0.7955,0.7945,0.0145
12,0.9816,0.9283,0.7377,0.7377,0.7969,0.7928,0.0369
13,0.9934,0.9301,0.7107,0.7107,0.8002,0.7969,0.0215
14,0.9904,0.8609,0.2697,0.2697,0.8016,0.7995,0.0179
15,0.9908,0.7439,0.3590,0.3590,0.7953,0.7892,0.0255
16,0.9848,0.9424,0.6629,0.6629,0.7934,0.7878,0.0335
17,0.9980,0.9561,0.7402,0.7402,0.8041,0.8015,0.0170
18,0.9934,0.8123,0.7803,0.7803,0.7953,0.7944,0.0120
19,0.9869,0.9340,0.7020,0.7020,0.7947,0.7896,0.0254
20,0.9945,0.9418,0.7164,0.7164,0.8020,0.7991,0.0170
21,0.9934,0.9346,0.6488,0.6488,0.7994,0.7970,0.0138
22,0.9955,0.9482,0.7367,0.7367,0.8004,0.7969,0.0126
23,0.9984,0.9527,0.7350,0.7350,0.8059,0.8013,0.0080
24,0.9861,0.7250,0.1252,0.1252,0.7898,0.7866,0.0157
25,0.9635,0.9281,0.6738,0.6738,0.7955,0.7923,0.0288
26,0.9928,0.9521,0.7242,0.7242,0.8002,0.7955,0.0149
27,0.9998,0.9516,0.7426,0.7426,0.7953,0.7910,0.0088
28,0.9988,0.9582,0.6826,0.6826,0.8049,0.8034,0.0104
29,0.9967,0.9307,0.7393,0.7393,0.8063,0.8052,0.0067
