epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7691,0.8842,0.0641,0.0641,0.2789,0.3218,0.0000
01,0.9441,0.8326,0.1715,0.1715,0.6836,0.5567,0.0000
02,0.9822,0.8562,0.2162,0.2162,0.7361,0.6587,0.0000
03,0.9916,0.9039,0.1879,0.1879,0.7426,0.7113,0.0000
04,0.9922,0.8619,0.1898,0.1898,0.7434,0.7127,0.0000
05,0.9920,0.8771,0.1838,0.1838,0.7502,0.7236,0.0000
06,0.9932,0.8764,0.2035,0.2035,0.7486,0.7190,0.0000
07,0.9938,0.8807,0.1479,0.1479,0.7432,0.7301,0.0000
08,0.9807,0.8664,0.1436,0.1436,0.7480,0.6958,0.0000
09,0.9646,0.7633,0.1885,0.1885,0.7469,0.7208,0.0000
10,0.9748,0.9187,0.1682,0.1682,0.7355,0.7064,0.0000
11,0.9869,0.8359,0.1363,0.1363,0.7420,0.7201,0.0000
12,0.9904,0.9215,0.1928,0.1928,0.7469,0.7226,0.0000
13,0.9992,0.9254,0.1979,0.1979,0.7537,0.7373,0.0000
14,0.9896,0.8422,0.1850,0.1850,0.7443,0.7299,0.0000
15,0.9859,0.8857,0.1850,0.1850,0.7443,0.7145,0.0000
16,0.9895,0.9055,0.2141,0.2141,0.7455,0.7229,0.0000
17,0.9930,0.8875,0.2643,0.2643,0.7504,0.7354,0.0000
18,0.9994,0.8945,0.2617,0.2617,0.7568,0.7557,0.0000
19,1.0000,0.8697,0.2594,0.2594,0.7492,0.7452,0.0000
20,0.9998,0.8619,0.2379,0.2379,0.7600,0.7603,0.0000
21,0.9994,0.8744,0.2287,0.2287,0.7568,0.7604,0.0000
22,0.9996,0.9156,0.2346,0.2346,0.7643,0.7569,0.0000
23,1.0000,0.9234,0.2338,0.2338,0.7590,0.7601,0.0000
24,1.0000,0.9098,0.2354,0.2354,0.7582,0.7596,0.0000
25,0.9938,0.7029,0.1770,0.1770,0.7551,0.7587,0.0000
26,0.9584,0.9273,0.3385,0.3385,0.7307,0.7170,0.0000
27,0.9949,0.8135,0.3064,0.3064,0.7602,0.7438,0.0000
28,0.9854,0.7924,0.2465,0.2465,0.7562,0.7498,0.0000
29,0.9682,0.6805,0.3609,0.3609,0.7473,0.7358,0.0000
