epoch,train,iid,ood,val,obj_action,obj_state,sparsity
00,0.7727,0.8939,0.0717,0.0717,0.2775,0.3341,0.0282
01,0.9500,0.8756,0.1434,0.1434,0.6791,0.6393,0.0558
02,0.9848,0.9305,0.2043,0.2043,0.7371,0.7227,0.0415
03,0.9951,0.8223,0.1646,0.1646,0.7424,0.7430,0.0290
04,0.9951,0.9250,0.1859,0.1859,0.7428,0.7339,0.0215
05,0.9930,0.9086,0.1746,0.1746,0.7531,0.7381,0.0191
06,0.9957,0.9609,0.2072,0.2072,0.7467,0.7379,0.0170
07,0.9938,0.8551,0.1402,0.1402,0.7473,0.7451,0.0110
08,0.9799,0.8707,0.1902,0.1902,0.7436,0.7302,0.0146
09,0.9770,0.9180,0.1957,0.1957,0.7492,0.7436,0.0140
10,0.9838,0.9240,0.1846,0.1846,0.7455,0.7406,0.0130
11,0.9875,0.8998,0.1773,0.1773,0.7436,0.7437,0.0123
12,0.9910,0.9486,0.2066,0.2066,0.7467,0.7479,0.0129
13,0.9990,0.9469,0.2043,0.2043,0.7553,0.7635,0.0098
14,0.9938,0.9076,0.1883,0.1883,0.7508,0.7556,0.0084
15,0.9959,0.9635,0.2119,0.2119,0.7416,0.7462,0.0109
16,1.0000,0.9596,0.2127,0.2127,0.7496,0.7560,0.0081
17,0.9998,0.9594,0.2123,0.2123,0.7562,0.7700,0.0068
18,1.0000,0.9613,0.2117,0.2117,0.7566,0.7733,0.0058
19,1.0000,0.9266,0.2104,0.2104,0.7488,0.7646,0.0051
20,0.9979,0.9383,0.1791,0.1791,0.7529,0.7652,0.0067
21,0.9961,0.9553,0.2145,0.2145,0.7543,0.7734,0.0067
22,0.9984,0.9412,0.1889,0.1889,0.7594,0.7812,0.0065
23,0.9967,0.9541,0.2088,0.2088,0.7543,0.7744,0.0061
24,0.9998,0.9600,0.2104,0.2104,0.7562,0.7800,0.0048
25,0.9938,0.8928,0.1332,0.1332,0.7562,0.7781,0.0043
26,0.9840,0.8920,0.1836,0.1836,0.7451,0.7567,0.0090
27,0.9934,0.9594,0.2053,0.2053,0.7539,0.7702,0.0092
28,0.9996,0.9391,0.2092,0.2092,0.7621,0.7871,0.0062
29,0.9916,0.7436,0.1963,0.1963,0.7549,0.7734,0.0070
